mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_K,param_N_latent,param_alg,param_db_treshold,param_eps,param_len_window,param_max_samples,param_min_samples,param_n_clusters,param_test_data,param_train_data,param_treshold,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
3.041847825050354,0.06207716464996338,5.115204334259033,0.7338495254516602,8,3,DBscan,0.05,0.1,500,100,5,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 5, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4,0.4864864864864865,0.44324324324324327,0.043243243243243246,370
2.9447202682495117,0.0056650638580322266,5.738901138305664,0.8989291191101074,8,3,DBscan,0.05,0.1,500,100,10,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 10, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6976744186046512,0.5920804525455688,0.10559396605908233,15
2.967513084411621,0.022556066513061523,6.1098397970199585,1.0838505029678345,8,3,DBscan,0.05,0.1,500,100,15,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 15, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7555555555555554,0.621021021021021,0.13453453453453446,1
2.9510233402252197,0.024498462677001953,6.0187941789627075,1.0747946500778198,8,3,DBscan,0.05,0.1,500,100,20,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 20, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7555555555555554,0.621021021021021,0.13453453453453446,1
2.8714388608932495,0.08064568042755127,6.214481234550476,1.403577446937561,8,3,DBscan,0.05,0.1,500,100,25,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 25, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7234042553191489,0.6049453709028176,0.11845888441633118,10
2.982584238052368,0.03522324562072754,6.3034093379974365,1.3678836822509766,8,3,DBscan,0.05,0.1,500,100,30,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 30, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7234042553191489,0.6049453709028176,0.11845888441633118,10
2.8632261753082275,0.010315418243408203,6.180073499679565,1.3171422481536865,8,3,DBscan,0.05,0.1,500,100,35,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 35, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7234042553191489,0.6049453709028176,0.11845888441633118,10
2.8934582471847534,0.014766097068786621,6.205738663673401,1.4485739469528198,8,3,DBscan,0.05,0.1,500,100,40,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 40, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7234042553191489,0.6049453709028176,0.11845888441633118,10
2.869584798812866,0.02102828025817871,6.22038733959198,1.4565190076828003,8,3,DBscan,0.05,0.1,500,100,45,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.1, 'len_window': 500, 'max_samples': 100, 'min_samples': 45, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7234042553191489,0.6049453709028176,0.11845888441633118,10
3.8457980155944824,0.025007247924804688,4.836268305778503,0.5967901945114136,8,3,DBscan,0.05,0.2,500,100,5,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 5, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
3.841359496116638,0.03335416316986084,4.961856126785278,0.7516775131225586,8,3,DBscan,0.05,0.2,500,100,10,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 10, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.5263157894736842,0.4396284829721362,0.08668730650154796,392
3.9650373458862305,0.04285120964050293,5.3316532373428345,0.7345312833786011,8,3,DBscan,0.05,0.2,500,100,15,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 15, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4444444444444445,0.5641025641025641,0.5042735042735043,0.05982905982905981,306
3.887696862220764,0.10439574718475342,5.639258623123169,0.7925748825073242,8,3,DBscan,0.05,0.2,500,100,20,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 20, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.007387757301331,0.07040917873382568,5.549196362495422,0.7269202470779419,8,3,DBscan,0.05,0.2,500,100,25,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 25, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
3.8454177379608154,0.09999370574951172,5.564654588699341,0.8150351047515869,8,3,DBscan,0.05,0.2,500,100,30,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 30, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
3.944975733757019,0.09004390239715576,5.655975103378296,0.8159694671630859,8,3,DBscan,0.05,0.2,500,100,35,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 35, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
3.933414101600647,0.026373744010925293,5.877652287483215,0.9947878122329712,8,3,DBscan,0.05,0.2,500,100,40,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 40, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7272727272727273,0.606879606879607,0.12039312039312039,5
3.869323492050171,0.061313629150390625,5.8154226541519165,0.992587685585022,8,3,DBscan,0.05,0.2,500,100,45,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.2, 'len_window': 500, 'max_samples': 100, 'min_samples': 45, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.7272727272727273,0.606879606879607,0.12039312039312039,5
4.401394486427307,0.04351317882537842,4.899328231811523,0.7453362941741943,8,3,DBscan,0.05,0.30000000000000004,500,100,5,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 5, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.30303030303030304,0.4,0.35151515151515156,0.04848484848484849,805
4.250520944595337,0.07484984397888184,4.856963276863098,0.6971055269241333,8,3,DBscan,0.05,0.30000000000000004,500,100,10,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 10, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.336806893348694,0.0039032697677612305,4.859221935272217,0.7026634216308594,8,3,DBscan,0.05,0.30000000000000004,500,100,15,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 15, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.317440390586853,0.055854201316833496,5.220658540725708,0.6504881381988525,8,3,DBscan,0.05,0.30000000000000004,500,100,20,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 20, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4444444444444445,0.5641025641025641,0.5042735042735043,0.05982905982905981,306
4.367788195610046,0.04955399036407471,5.64818263053894,0.8033766746520996,8,3,DBscan,0.05,0.30000000000000004,500,100,25,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 25, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.470570087432861,0.032628774642944336,5.7166407108306885,0.840735912322998,8,3,DBscan,0.05,0.30000000000000004,500,100,30,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 30, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.4041606187820435,0.09820806980133057,5.602763533592224,0.8402630090713501,8,3,DBscan,0.05,0.30000000000000004,500,100,35,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 35, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.421441912651062,0.005243659019470215,5.590073943138123,0.8034518957138062,8,3,DBscan,0.05,0.30000000000000004,500,100,40,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 40, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.420568108558655,0.0248183012008667,5.736621618270874,0.755244255065918,8,3,DBscan,0.05,0.30000000000000004,500,100,45,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.30000000000000004, 'len_window': 500, 'max_samples': 100, 'min_samples': 45, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.715205907821655,0.17008566856384277,4.763488292694092,0.7355918884277344,8,3,DBscan,0.05,0.4,500,100,5,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 5, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.30303030303030304,0.4,0.35151515151515156,0.04848484848484849,805
4.598587512969971,0.06261873245239258,4.861227512359619,0.6180539131164551,8,3,DBscan,0.05,0.4,500,100,10,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 10, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.538711786270142,0.010692596435546875,4.843190431594849,0.6834959983825684,8,3,DBscan,0.05,0.4,500,100,15,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 15, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.68320107460022,0.02902674674987793,4.835826992988586,0.612587571144104,8,3,DBscan,0.05,0.4,500,100,20,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 20, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.626976132392883,0.0428088903427124,5.0814021825790405,0.5808604955673218,8,3,DBscan,0.05,0.4,500,100,25,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 25, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4,0.4864864864864865,0.44324324324324327,0.043243243243243246,370
4.6141663789749146,0.04631245136260986,5.531338810920715,0.7538708448410034,8,3,DBscan,0.05,0.4,500,100,30,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 30, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6341463414634146,0.5603164139749506,0.07382992748846406,77
4.6059489250183105,0.05585289001464844,5.673548340797424,0.7831188440322876,8,3,DBscan,0.05,0.4,500,100,35,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 35, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.676016569137573,0.1714324951171875,5.532552123069763,0.7432337999343872,8,3,DBscan,0.05,0.4,500,100,40,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 40, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.595418214797974,0.056537628173828125,5.6811524629592896,0.7759665250778198,8,3,DBscan,0.05,0.4,500,100,45,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.4, 'len_window': 500, 'max_samples': 100, 'min_samples': 45, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.4864864864864865,0.6666666666666666,0.5765765765765766,0.09009009009009006,22
4.655624032020569,0.004791855812072754,4.809355020523071,0.656456708908081,8,3,DBscan,0.05,0.5,500,100,5,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.5, 'len_window': 500, 'max_samples': 100, 'min_samples': 5, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.30303030303030304,0.4,0.35151515151515156,0.04848484848484849,805
4.8481444120407104,0.024122118949890137,4.8788453340530396,0.6190475225448608,8,3,DBscan,0.05,0.5,500,100,10,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.5, 'len_window': 500, 'max_samples': 100, 'min_samples': 10, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.700999855995178,0.00341188907623291,4.82270348072052,0.6546412706375122,8,3,DBscan,0.05,0.5,500,100,15,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.5, 'len_window': 500, 'max_samples': 100, 'min_samples': 15, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.930915594100952,0.0298614501953125,4.953118801116943,0.6092112064361572,8,3,DBscan,0.05,0.5,500,100,20,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.5, 'len_window': 500, 'max_samples': 100, 'min_samples': 20, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
4.794437050819397,0.08496677875518799,4.854046940803528,0.6346763372421265,8,3,DBscan,0.05,0.5,500,100,25,2,data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv,data/sensor-cleaning-data/cleaned/train/data1.csv,0.5,"{'K': 8, 'N_latent': 3, 'alg': 'DBscan', 'db_treshold': 0.05, 'eps': 0.5, 'len_window': 500, 'max_samples': 100, 'min_samples': 25, 'n_clusters': 2, 'test_data': 'data/sensor-cleaning-data/cleaned/test/reformatted/data1.csv', 'train_data': 'data/sensor-cleaning-data/cleaned/train/data1.csv', 'treshold': 0.5}",0.35294117647058826,0.4864864864864865,0.41971383147853736,0.06677265500794913,416
